"Ensgid"	"rsid"	"near_id"	"dist"	"hgnc_symbol"	"name"
"ENSG00000101782"	"rs75010271"	"ENSG00000101782//RIOK3"	3895	"RIOK3"	"RIO kinase 3"
"ENSG00000101782"	"rs115904476"	"ENSG00000101782//RIOK3"	2111	"RIOK3"	"RIO kinase 3"
"ENSG00000101782"	"rs148310003"	"ENSG00000101782//RIOK3"	5493	"RIOK3"	"RIO kinase 3"
"ENSG00000101782"	"rs45610141"	"ENSG00000101782//RIOK3"	0	"RIOK3"	"RIO kinase 3"
"ENSG00000102531"	"rs7332434"	"ENSG00000102531//FNDC3A"	0	"FNDC3A"	"fibronectin type III domain containing 3A"
"ENSG00000102531"	"rs17476884"	"ENSG00000102531//FNDC3A"	0	"FNDC3A"	"fibronectin type III domain containing 3A"
"ENSG00000102531"	"rs114162077"	"ENSG00000102531//FNDC3A"	138	"FNDC3A"	"fibronectin type III domain containing 3A"
"ENSG00000102531"	"rs11839038"	"ENSG00000102531//FNDC3A"	0	"FNDC3A"	"fibronectin type III domain containing 3A"
"ENSG00000102531"	"rs118112762"	"ENSG00000102531//FNDC3A"	0	"FNDC3A"	"fibronectin type III domain containing 3A"
"ENSG00000102531"	"rs12867475"	"ENSG00000102531//FNDC3A"	0	"FNDC3A"	"fibronectin type III domain containing 3A"
"ENSG00000102531"	"rs35053988"	"ENSG00000102531//FNDC3A"	0	"FNDC3A"	"fibronectin type III domain containing 3A"
"ENSG00000102547"	"rs114944657"	"ENSG00000102547//CAB39L"	0	"CAB39L"	"calcium binding protein 39 like"
"ENSG00000102547"	"rs117794744"	"ENSG00000102547//CAB39L"	0	"CAB39L"	"calcium binding protein 39 like"
"ENSG00000102547"	"rs117141769"	"ENSG00000102547//CAB39L"	0	"CAB39L"	"calcium binding protein 39 like"
"ENSG00000104299"	"rs11786308"	"ENSG00000104299//INTS9"	4010	"INTS9"	"integrator complex subunit 9"
"ENSG00000105329"	"rs11466328"	"ENSG00000105329//TGFB1"	0	"TGFB1"	"transforming growth factor beta 1"
"ENSG00000107201"	"rs145569838"	"ENSG00000107201//DDX58"	232	"DDX58"	"DExD/H-box helicase 58"
"ENSG00000107201"	"rs142452609"	"ENSG00000107201//DDX58"	0	"DDX58"	"DExD/H-box helicase 58"
"ENSG00000107249"	"rs501631"	"ENSG00000107249//GLIS3"	0	"GLIS3"	"GLIS family zinc finger 3"
"ENSG00000107249"	"rs549365"	"ENSG00000107249//GLIS3"	0	"GLIS3"	"GLIS family zinc finger 3"
"ENSG00000107249"	"rs587630"	"ENSG00000107249//GLIS3"	0	"GLIS3"	"GLIS family zinc finger 3"
"ENSG00000107249"	"rs533520"	"ENSG00000107249//GLIS3"	0	"GLIS3"	"GLIS family zinc finger 3"
"ENSG00000107249"	"rs564618"	"ENSG00000107249//GLIS3"	0	"GLIS3"	"GLIS family zinc finger 3"
"ENSG00000109332"	"rs13128934"	"ENSG00000109332//UBE2D3"	0	"UBE2D3"	"ubiquitin conjugating enzyme E2 D3"
"ENSG00000109332"	"rs62329082"	"ENSG00000109332//UBE2D3"	0	"UBE2D3"	"ubiquitin conjugating enzyme E2 D3"
"ENSG00000109881"	"rs74497719"	"ENSG00000109881//CCDC34"	0	"CCDC34"	"coiled-coil domain containing 34"
"ENSG00000109881"	"rs187425296"	"ENSG00000109881//CCDC34"	0	"CCDC34"	"coiled-coil domain containing 34"
"ENSG00000109881"	"rs17244021"	"ENSG00000109881//CCDC34"	0	"CCDC34"	"coiled-coil domain containing 34"
"ENSG00000110148"	"rs34355183"	"ENSG00000110148//CCKBR"	2488	"CCKBR"	"cholecystokinin B receptor"
"ENSG00000110148"	"rs10839537"	"ENSG00000110148//CCKBR"	4339	"CCKBR"	"cholecystokinin B receptor"
"ENSG00000110148"	"rs10769677"	"ENSG00000110148//CCKBR"	6659	"CCKBR"	"cholecystokinin B receptor"
"ENSG00000111885"	"rs62418741"	"ENSG00000111885//MAN1A1"	212781	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs813955"	"ENSG00000111885//MAN1A1"	272548	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs7754535"	"ENSG00000111885//MAN1A1"	270753	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs2794256"	"ENSG00000111885//MAN1A1"	272475	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs9372544"	"ENSG00000111885//MAN1A1"	273356	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs809889"	"ENSG00000111885//MAN1A1"	272664	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs9385080"	"ENSG00000111885//MAN1A1"	272689	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs60669832"	"ENSG00000111885//MAN1A1"	273273	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs9320698"	"ENSG00000111885//MAN1A1"	264042	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs9374809"	"ENSG00000111885//MAN1A1"	264570	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs9285433"	"ENSG00000111885//MAN1A1"	266379	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs111458650"	"ENSG00000111885//MAN1A1"	225266	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs62418744"	"ENSG00000111885//MAN1A1"	227352	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs11153833"	"ENSG00000111885//MAN1A1"	228068	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs7752178"	"ENSG00000111885//MAN1A1"	228500	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs7738144"	"ENSG00000111885//MAN1A1"	228664	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs72963141"	"ENSG00000111885//MAN1A1"	229022	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs62418964"	"ENSG00000111885//MAN1A1"	236000	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs2024734"	"ENSG00000111885//MAN1A1"	273790	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs62418743"	"ENSG00000111885//MAN1A1"	215462	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs9398517"	"ENSG00000111885//MAN1A1"	259989	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs6902363"	"ENSG00000111885//MAN1A1"	218713	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs4946431"	"ENSG00000111885//MAN1A1"	220025	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs113288480"	"ENSG00000111885//MAN1A1"	225256	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs4946433"	"ENSG00000111885//MAN1A1"	247213	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs56279051"	"ENSG00000111885//MAN1A1"	249318	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs62418970"	"ENSG00000111885//MAN1A1"	250513	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs72963152"	"ENSG00000111885//MAN1A1"	250644	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs9320697"	"ENSG00000111885//MAN1A1"	252242	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs807303"	"ENSG00000111885//MAN1A1"	254991	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs11375123"	"ENSG00000111885//MAN1A1"	255341	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs807302"	"ENSG00000111885//MAN1A1"	255825	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs4946434"	"ENSG00000111885//MAN1A1"	256309	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs6922474"	"ENSG00000111885//MAN1A1"	218689	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs11153840"	"ENSG00000111885//MAN1A1"	274727	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs9374810"	"ENSG00000111885//MAN1A1"	275298	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs1572957"	"ENSG00000111885//MAN1A1"	275618	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs1977147"	"ENSG00000111885//MAN1A1"	276464	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs807299"	"ENSG00000111885//MAN1A1"	278391	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs72549845"	"ENSG00000111885//MAN1A1"	279186	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs10782195"	"ENSG00000111885//MAN1A1"	279278	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs807309"	"ENSG00000111885//MAN1A1"	294330	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs2024733"	"ENSG00000111885//MAN1A1"	274139	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs17238430"	"ENSG00000111885//MAN1A1"	239473	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs138747775"	"ENSG00000111885//MAN1A1"	243824	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs62418966"	"ENSG00000111885//MAN1A1"	236112	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs11969898"	"ENSG00000111885//MAN1A1"	244570	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs12524607"	"ENSG00000111885//MAN1A1"	236851	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs4245503"	"ENSG00000111885//MAN1A1"	256376	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111885"	"rs11962344"	"ENSG00000111885//MAN1A1"	244406	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000113558"	"rs143273766"	"ENSG00000113558//SKP1"	0	"SKP1"	"S-phase kinase associated protein 1"
"ENSG00000113558"	"rs111746189"	"ENSG00000113558//SKP1"	0	"SKP1"	"S-phase kinase associated protein 1"
"ENSG00000115008"	"rs3783516"	"ENSG00000115008//IL1A"	3511	"IL1A"	"interleukin 1 alpha"
"ENSG00000115008"	"rs2856838"	"ENSG00000115008//IL1A"	0	"IL1A"	"interleukin 1 alpha"
"ENSG00000115008"	"rs3783547"	"ENSG00000115008//IL1A"	0	"IL1A"	"interleukin 1 alpha"
"ENSG00000115008"	"rs3783515"	"ENSG00000115008//IL1A"	3667	"IL1A"	"interleukin 1 alpha"
"ENSG00000115008"	"rs112316876"	"ENSG00000115008//IL1A"	408	"IL1A"	"interleukin 1 alpha"
"ENSG00000115008"	"rs6746923"	"ENSG00000115008//IL1A"	11259	"IL1A"	"interleukin 1 alpha"
"ENSG00000115339"	"rs72881686"	"ENSG00000115339//GALNT3"	28837	"GALNT3"	"polypeptide N-acetylgalactosaminyltransferase 3"
"ENSG00000115339"	"rs34062516"	"ENSG00000115339//GALNT3"	791	"GALNT3"	"polypeptide N-acetylgalactosaminyltransferase 3"
"ENSG00000115339"	"rs12995701"	"ENSG00000115339//GALNT3"	15919	"GALNT3"	"polypeptide N-acetylgalactosaminyltransferase 3"
"ENSG00000115539"	"rs58420974"	"ENSG00000115539//PDCL3"	0	"PDCL3"	"phosducin like 3"
"ENSG00000115539"	"rs58386401"	"ENSG00000115539//PDCL3"	80	"PDCL3"	"phosducin like 3"
"ENSG00000115539"	"rs67061569"	"ENSG00000115539//PDCL3"	0	"PDCL3"	"phosducin like 3"
"ENSG00000115539"	"rs146032896"	"ENSG00000115539//PDCL3"	0	"PDCL3"	"phosducin like 3"
"ENSG00000117834"	"rs77351505"	"ENSG00000117834//SLC5A9"	8902	"SLC5A9"	"solute carrier family 5 member 9"
"ENSG00000117834"	"rs12070705"	"ENSG00000117834//SLC5A9"	5276	"SLC5A9"	"solute carrier family 5 member 9"
"ENSG00000119048"	"rs111894395"	"ENSG00000119048//UBE2B"	2300	"UBE2B"	"ubiquitin conjugating enzyme E2 B"
"ENSG00000120549"	"rs10828641"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs16924656"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs59218561"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs60582627"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs13377176"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs1932594"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs58400505"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs7068309"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs61848112"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs55733444"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs7918506"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs7904197"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs11014063"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs12258591"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs12247422"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs16924711"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs56402335"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs55771137"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs55892925"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs78916978"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs12262588"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs1336185"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs12217367"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs60704280"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs11014067"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs12265227"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs7098165"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs1932595"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs7070844"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs10828643"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs10828642"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs61848116"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs11014062"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs80040972"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs11014065"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs10828644"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs61848133"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs7070814"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs17585428"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs12217373"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs12251662"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs74122292"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs60042392"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs61848113"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs75495909"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs75383944"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs4463757"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs74122262"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs7097908"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs1889874"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs1336186"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs7080767"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs59575881"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs2367055"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs12244966"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs12265240"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs9633628"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs7918359"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs11014068"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs11014066"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs3904336"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs7098025"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs61848128"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs60783221"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs11014070"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs16924724"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs76752115"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs61848136"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs41277412"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs9633649"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120549"	"rs74122289"	"ENSG00000120549//KIAA1217"	0	"KIAA1217"	"KIAA1217"
"ENSG00000120693"	"rs17054550"	"ENSG00000120693//SMAD9"	1500	"SMAD9"	"SMAD family member 9"
"ENSG00000120693"	"rs71084450"	"ENSG00000120693//SMAD9"	0	"SMAD9"	"SMAD family member 9"
"ENSG00000120693"	"rs592492"	"ENSG00000120693//SMAD9"	0	"SMAD9"	"SMAD family member 9"
"ENSG00000120693"	"rs671860"	"ENSG00000120693//SMAD9"	0	"SMAD9"	"SMAD family member 9"
"ENSG00000120693"	"rs12867016"	"ENSG00000120693//SMAD9"	6665	"SMAD9"	"SMAD family member 9"
"ENSG00000120693"	"rs618407"	"ENSG00000120693//SMAD9"	0	"SMAD9"	"SMAD family member 9"
"ENSG00000120693"	"rs489646"	"ENSG00000120693//SMAD9"	0	"SMAD9"	"SMAD family member 9"
"ENSG00000120693"	"rs518086"	"ENSG00000120693//SMAD9"	0	"SMAD9"	"SMAD family member 9"
"ENSG00000120693"	"rs12867621"	"ENSG00000120693//SMAD9"	0	"SMAD9"	"SMAD family member 9"
"ENSG00000120693"	"rs593714"	"ENSG00000120693//SMAD9"	0	"SMAD9"	"SMAD family member 9"
"ENSG00000120693"	"rs36028156"	"ENSG00000120693//SMAD9"	0	"SMAD9"	"SMAD family member 9"
"ENSG00000120693"	"rs569782"	"ENSG00000120693//SMAD9"	0	"SMAD9"	"SMAD family member 9"
"ENSG00000120693"	"rs685456"	"ENSG00000120693//SMAD9"	0	"SMAD9"	"SMAD family member 9"
"ENSG00000120693"	"rs35501429"	"ENSG00000120693//SMAD9"	0	"SMAD9"	"SMAD family member 9"
"ENSG00000120693"	"rs563538"	"ENSG00000120693//SMAD9"	0	"SMAD9"	"SMAD family member 9"
"ENSG00000120693"	"rs614150"	"ENSG00000120693//SMAD9"	0	"SMAD9"	"SMAD family member 9"
"ENSG00000120693"	"rs535884"	"ENSG00000120693//SMAD9"	0	"SMAD9"	"SMAD family member 9"
"ENSG00000120693"	"rs517297"	"ENSG00000120693//SMAD9"	0	"SMAD9"	"SMAD family member 9"
"ENSG00000120693"	"rs514501"	"ENSG00000120693//SMAD9"	0	"SMAD9"	"SMAD family member 9"
"ENSG00000120693"	"rs511674"	"ENSG00000120693//SMAD9"	0	"SMAD9"	"SMAD family member 9"
"ENSG00000120693"	"rs683296"	"ENSG00000120693//SMAD9"	0	"SMAD9"	"SMAD family member 9"
"ENSG00000120693"	"rs557200"	"ENSG00000120693//SMAD9"	0	"SMAD9"	"SMAD family member 9"
"ENSG00000120693"	"rs628495"	"ENSG00000120693//SMAD9"	0	"SMAD9"	"SMAD family member 9"
"ENSG00000120693"	"rs531433"	"ENSG00000120693//SMAD9"	0	"SMAD9"	"SMAD family member 9"
