chr17	54864523	54864524	rs117131729	chr17	54864461	54864751	MEF2A	GM12878
chr17	54864523	54864524	rs117131729	chr17	54864463	54864759	MEF2C	GM12878
chr17	54864523	54864524	rs117131729	chr17	54864469	54864789	SP1	GM12878
chr17	54864523	54864524	rs117131729	chr17	54864477	54864713	BATF	GM12878
chr17	54864523	54864524	rs117131729	chr17	54864485	54864772	RUNX3	GM12878
chr17	54864523	54864524	rs117131729	chr17	54864487	54864751	EBF1	GM12878
chr17	54864523	54864524	rs117131729	chr17	54864490	54864800	PAX5	GM12878
chr17	54864523	54864524	rs117131729	chr17	54864518	54864830	USF2	GM12878
chr17	59471081	59471082	rs917533	chr17	59470952	59471578	CTCF	GM12878
chr17	59473364	59473365	rs60261365	chr17	59472670	59479722	EZH2	GM12878
chr17	70982101	70982102	rs9903750	chr17	70982036	70982666	STAT5A	GM12878
chr18	20820140	20820141	rs183744708	chr18	20820039	20820559	FOXM1	GM12878
chr18	20820140	20820141	rs183744708	chr18	20820059	20820377	EBF1	GM12878
chr18	20820140	20820141	rs183744708	chr18	20820071	20820485	RELA	GM12878
chr18	20820140	20820141	rs183744708	chr18	20820100	20820448	POU2F2	GM12878
chr18	20822655	20822656	rs45602738	chr18	20822084	20822757	POLR2A	GM12878
chr18	20822655	20822656	rs45602738	chr18	20822308	20822708	WRNIP1	GM12878
chr18	20822655	20822656	rs45602738	chr18	20822320	20822730	STAT3	GM12878
chr18	20839628	20839629	rs45447497	chr18	20839521	20840679	POLR2A	GM12878
chr18	20839928	20839929	rs181550434	chr18	20839521	20840679	POLR2A	GM12878
chr18	20839928	20839929	rs181550434	chr18	20839719	20840083	ELF1	GM12878
chr18	20839928	20839929	rs181550434	chr18	20839766	20840624	EP300	GM12878
chr18	20839928	20839929	rs181550434	chr18	20839921	20840185	EBF1	GM12878
chr18	20839928	20839929	rs181550434	chr18	20839927	20840363	CHD1	GM12878
chr18	20839928	20839929	rs181550434	chr18	20839928	20840188	TCF12	GM12878
chr18	20887083	20887084	rs138109197	chr18	20886861	20887241	CHD2	GM12878
chr18	20887083	20887084	rs138109197	chr18	20886876	20887156	BCL11A	GM12878
chr18	20887083	20887084	rs138109197	chr18	20886876	20887246	EP300	GM12878
chr18	20887083	20887084	rs138109197	chr18	20886893	20887213	POU2F2	GM12878
chr18	20887083	20887084	rs138109197	chr18	20886893	20887203	PAX5	GM12878
chr18	20887083	20887084	rs138109197	chr18	20886894	20887224	BHLHE40	GM12878
chr18	20887083	20887084	rs138109197	chr18	20886895	20887215	SP1	GM12878
chr18	20887083	20887084	rs138109197	chr18	20886904	20887105	RUNX3	GM12878
chr18	20938280	20938281	rs114665210	chr18	20938275	20938711	CHD1	GM12878
chr18	20939077	20939078	rs140366331	chr18	20938590	20939160	POLR2A	GM12878
chr18	20939077	20939078	rs140366331	chr18	20938720	20939100	TBP	GM12878
chr18	20939077	20939078	rs140366331	chr18	20938723	20939159	MXI1	GM12878
chr18	20939077	20939078	rs140366331	chr18	20938780	20939190	TBL1XR1	GM12878
chr18	20939077	20939078	rs140366331	chr18	20938791	20939078	RUNX3	GM12878
chr18	20939077	20939078	rs140366331	chr18	20938791	20939111	SP1	GM12878
chr18	20939077	20939078	rs140366331	chr18	20938800	20939170	EP300	GM12878
chr18	20939077	20939078	rs140366331	chr18	20938801	20939081	BCL11A	GM12878
chr18	20939077	20939078	rs140366331	chr18	20938806	20939116	PAX5	GM12878
chr18	20939077	20939078	rs140366331	chr18	20938807	20939211	CTCF	GM12878
chr18	20939077	20939078	rs140366331	chr18	20938817	20939123	RAD21	GM12878
chr18	20939077	20939078	rs140366331	chr18	20938820	20939080	TCF12	GM12878
chr18	20939077	20939078	rs140366331	chr18	20938838	20939182	YY1	GM12878
chr18	20939077	20939078	rs140366331	chr18	20938850	20939097	POU2F2	GM12878
chr18	20939077	20939078	rs140366331	chr18	20938852	20939122	SMC3	GM12878
chr18	20939077	20939078	rs140366331	chr18	20938854	20939144	ZNF143	GM12878
chr18	21018019	21018020	rs77056984	chr18	21017433	21018183	POLR2A	GM12878
chr18	21018019	21018020	rs77056984	chr18	21017468	21018152	PML	GM12878
chr18	21018019	21018020	rs77056984	chr18	21017519	21018126	MAX	GM12878
chr18	21018019	21018020	rs77056984	chr18	21017555	21018093	CHD2	GM12878
chr18	21018019	21018020	rs77056984	chr18	21017620	21018051	EGR1	GM12878
chr18	21018019	21018020	rs77056984	chr18	21017681	21018045	ELF1	GM12878
chr18	21018019	21018020	rs77056984	chr18	21017744	21018128	USF1	GM12878
chr18	21018019	21018020	rs77056984	chr18	21017749	21018141	NFYB	GM12878
chr18	21018019	21018020	rs77056984	chr18	21017786	21018080	USF2	GM12878
chr18	21018019	21018020	rs77056984	chr18	21017786	21018127	SP1	GM12878
chr18	21018019	21018020	rs77056984	chr18	21017802	21018063	ATF3	GM12878
chr18	21068459	21068460	rs142796246	chr18	21067848	21068605	POLR2A	GM12878
chr18	21068459	21068460	rs142796246	chr18	21067890	21068574	PML	GM12878
chr18	57638329	57638330	rs10871774	chr18	57638318	57638688	RUNX3	GM12878
chr18	57663582	57663583	rs11876488	chr18	57663567	57663991	CTCF	GM12878
chr18	57663814	57663815	rs11872821	chr18	57663567	57663991	CTCF	GM12878
chr18	57663814	57663815	rs11872821	chr18	57663648	57663938	ZNF143	GM12878
chr18	57663814	57663815	rs11872821	chr18	57663669	57663945	SMC3	GM12878
chr18	57663814	57663815	rs11872821	chr18	57663670	57663934	RAD21	GM12878
chr2	29131439	29131440	rs9679395	chr2	29131051	29131726	POLR2A	GM12878
chr2	101055628	101055629	rs1595420	chr2	101055341	101055651	PAX5	GM12878
chr2	101179797	101179798	rs58420974	chr2	101178857	101180098	POLR2A	GM12878
chr2	101179797	101179798	rs58420974	chr2	101179148	101179859	MAX	GM12878
chr2	101179797	101179798	rs58420974	chr2	101179152	101179898	MYC	GM12878
chr2	101179797	101179798	rs58420974	chr2	101179182	101179845	MXI1	GM12878
chr2	101179797	101179798	rs58420974	chr2	101179183	101179831	MAZ	GM12878
chr2	101179797	101179798	rs58420974	chr2	101179383	101179965	YY1	GM12878
chr2	101179797	101179798	rs58420974	chr2	101179529	101180189	MTA3	GM12878
chr2	101179797	101179798	rs58420974	chr2	101179541	101179845	NRF1	GM12878
chr2	101179797	101179798	rs58420974	chr2	101179554	101179993	TAF1	GM12878
chr2	101179797	101179798	rs58420974	chr2	101179564	101180194	STAT5A	GM12878
chr2	101179797	101179798	rs58420974	chr2	101179568	101180052	ZBTB33	GM12878
chr2	101179797	101179798	rs58420974	chr2	101179591	101180000	CHD2	GM12878
chr2	101179797	101179798	rs58420974	chr2	101179597	101180121	TBP	GM12878
chr2	101179797	101179798	rs58420974	chr2	101179613	101179983	RUNX3	GM12878
chr2	101179797	101179798	rs58420974	chr2	101179694	101179954	TCF12	GM12878
chr2	101206373	101206374	rs374060594	chr2	101206077	101206393	EBF1	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484110	113484635	CHD2	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484123	113484667	MAZ	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484180	113484655	MXI1	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484194	113484604	TBL1XR1	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484195	113484625	EP300	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484196	113484552	BCL3	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484201	113484517	EBF1	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484219	113484639	BCLAF1	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484226	113484623	ELF1	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484235	113484671	MAX	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484243	113484573	IRF4	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484256	113484485	SPI1	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484258	113484592	PAX5	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484270	113484640	RUNX3	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484280	113484669	YY1	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484285	113484545	TCF12	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484299	113484635	RFX5	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484308	113484708	CTCF	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484316	113484636	POU2F2	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484329	113484630	ZNF143	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484331	113484651	SP1	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484339	113484593	RAD21	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484340	113484615	SMC3	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484351	113484731	NFYB	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484367	113484505	FOXM1	GM12878
chr2	113484440	113484441	rs2138606	chr2	113484391	113484641	NRF1	GM12878
chr2	113521753	113521754	rs7594852	chr2	113521580	113522780	POLR2A	GM12878
chr2	113539971	113539972	rs2856838	chr2	113539604	113540264	MTA3	GM12878
chr2	113539971	113539972	rs2856838	chr2	113539737	113540257	FOXM1	GM12878
chr2	113539971	113539972	rs2856838	chr2	113539748	113540492	ATF2	GM12878
chr2	113539971	113539972	rs2856838	chr2	113539751	113540043	RUNX3	GM12878
chr2	113539971	113539972	rs2856838	chr2	113539757	113540033	SPI1	GM12878
chr2	113539971	113539972	rs2856838	chr2	113539827	113540087	TCF12	GM12878
chr2	113539971	113539972	rs2856838	chr2	113539836	113540180	YY1	GM12878
chr2	113539971	113539972	rs2856838	chr2	113539857	113540077	PBX3	GM12878
chr2	113539971	113539972	rs2856838	chr2	113539939	113540535	NFIC	GM12878
chr2	134256977	134256978	rs1008125	chr2	134256724	134257133	RELA	GM12878
chr2	134256977	134256978	rs1008125	chr2	134256746	134257169	EP300	GM12878
chr2	134256977	134256978	rs1008125	chr2	134256807	134257137	BHLHE40	GM12878
chr2	134256977	134256978	rs1008125	chr2	134256820	134257056	BATF	GM12878
chr2	134256977	134256978	rs1008125	chr2	134256850	134257166	EBF1	GM12878
chr2	134256977	134256978	rs1008125	chr2	134256893	134257177	CTCF	GM12878
chr2	134256977	134256978	rs1008125	chr2	134256901	134257161	TCF12	GM12878
chr2	134257176	134257177	rs2320935	chr2	134256893	134257177	CTCF	GM12878
chr2	134277479	134277480	rs6430425	chr2	134277216	134277673	CTCF	GM12878
chr2	166603310	166603311	rs34062516	chr2	166603029	166603359	BHLHE40	GM12878
chr3	11649563	11649564	rs73814923	chr3	11649297	11649667	RUNX3	GM12878
chr3	53418797	53418798	rs17053026	chr3	53418674	53418990	EBF1	GM12878
chr3	187988288	187988289	rs6789758	chr3	187988250	187988474	SRF	GM12878
chr4	103726567	103726568	rs13128934	chr4	103726501	103726887	POLR2A	GM12878
chr4	156473631	156473632	rs115117583	chr4	156473481	156473797	EBF1	GM12878
chr4	162936486	162936487	rs114095010	chr4	162936392	162936510	SPI1	GM12878
chr6	113122493	113122494	rs13219895	chr6	113122244	113122560	EBF1	GM12878
chr6	113149091	113149092	rs9320418	chr6	113148851	113149447	NFIC	GM12878
chr6	113149091	113149092	rs9320418	chr6	113148977	113149387	TBL1XR1	GM12878
chr6	113149091	113149092	rs9320418	chr6	113149011	113149341	IRF4	GM12878
chr6	113149091	113149092	rs9320418	chr6	113149015	113149395	CHD2	GM12878
chr6	113149091	113149092	rs9320418	chr6	113149028	113149398	EP300	GM12878
chr6	113149091	113149092	rs9320418	chr6	113149029	113149253	SRF	GM12878
chr6	113149091	113149092	rs9320418	chr6	113149059	113149339	BCL11A	GM12878
chr6	113149091	113149092	rs9320418	chr6	113149091	113149407	EBF1	GM12878
chr6	113149331	113149332	rs34514373	chr6	113148851	113149447	NFIC	GM12878
chr6	113149331	113149332	rs34514373	chr6	113148977	113149387	TBL1XR1	GM12878
chr6	113149331	113149332	rs34514373	chr6	113149011	113149341	IRF4	GM12878
chr6	113149331	113149332	rs34514373	chr6	113149015	113149395	CHD2	GM12878
chr6	113149331	113149332	rs34514373	chr6	113149028	113149398	EP300	GM12878
chr6	113149331	113149332	rs34514373	chr6	113149059	113149339	BCL11A	GM12878
chr6	113149331	113149332	rs34514373	chr6	113149091	113149407	EBF1	GM12878
chr6	119907776	119907777	rs12524607	chr6	119907568	119908088	ATF2	GM12878
chr6	119907776	119907777	rs12524607	chr6	119907592	119908112	FOXM1	GM12878
chr6	119907776	119907777	rs12524607	chr6	119907657	119907947	MEF2A	GM12878
chr6	119907776	119907777	rs12524607	chr6	119907692	119907996	TCF3	GM12878
chr6	119907776	119907777	rs12524607	chr6	119907697	119908027	IRF4	GM12878
chr6	119907776	119907777	rs12524607	chr6	119907709	119908067	SPI1	GM12878
chr6	119907776	119907777	rs12524607	chr6	119907727	119907991	EBF1	GM12878
chr6	119907776	119907777	rs12524607	chr6	119907728	119908093	NFIC	GM12878
chr6	119907776	119907777	rs12524607	chr6	119907736	119908106	RUNX3	GM12878
chr6	119907776	119907777	rs12524607	chr6	119907749	119907989	EGR1	GM12878
chr6	119907776	119907777	rs12524607	chr6	119907758	119907948	RAD21	GM12878
chr6	119907776	119907777	rs12524607	chr6	119907766	119908046	BCL11A	GM12878
chr9	32550911	32550912	rs112527210	chr9	32550525	32551946	POLR2A	GM12878
chr9	32550911	32550912	rs112527210	chr9	32550585	32551105	FOXM1	GM12878
chr9	32550911	32550912	rs112527210	chr9	32550616	32551178	YY1	GM12878
chr9	32550911	32550912	rs112527210	chr9	32550630	32551097	CTCF	GM12878
chr9	32550911	32550912	rs112527210	chr9	32550669	32551161	MXI1	GM12878
chr9	32550911	32550912	rs112527210	chr9	32550678	32551321	TAF1	GM12878
chr9	32550911	32550912	rs112527210	chr9	32550747	32551330	MAZ	GM12878
chr9	32550911	32550912	rs112527210	chr9	32550777	32551077	CHD2	GM12878
chr9	32550911	32550912	rs112527210	chr9	32550787	32551027	EGR1	GM12878
chr9	32550911	32550912	rs112527210	chr9	32550793	32551109	BRCA1	GM12878
chr9	32550911	32550912	rs112527210	chr9	32550811	32551107	GABPA	GM12878
chr9	32550911	32550912	rs112527210	chr9	32550838	32551038	ZBTB33	GM12878
chr9	32550911	32550912	rs112527210	chr9	32550840	32551220	NFYB	GM12878
chr9	32550911	32550912	rs112527210	chr9	32550856	32551176	SP1	GM12878
chr9	32550911	32550912	rs112527210	chr9	32550885	32551569	PML	GM12878
chr9	32550911	32550912	rs112527210	chr9	32550900	32551212	NRF1	GM12878
chr9	113188571	113188572	rs1410050	chr9	113188347	113188792	CTCF	GM12878
chr9	113188571	113188572	rs1410050	chr9	113188416	113188655	RAD21	GM12878
chr9	113191760	113191761	rs148059692	chr9	113191726	113192167	CTCF	GM12878
